dataset,model,method,variant,source,seed_a,seed_b,top3,top5,spearman,cosine,sign5
bank_marketing,hgb,treeshap,spur,constant,0,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,constant,1,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,constant,1,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,constant,1,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,constant,2,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,constant,2,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,constant,3,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,0,1,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,0,2,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,0,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,0,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,1,2,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,1,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,1,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,2,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,2,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,treeshap,spur,oracle,3,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,clean,real,0,1,1.0,1.0,0.9735294117647059,0.9830159691383176,1.0
bank_marketing,hgb,lime,clean,real,0,2,1.0,1.0,0.9264705882352942,0.973924361692535,1.0
bank_marketing,hgb,lime,clean,real,0,3,1.0,1.0,0.9411764705882352,0.9409980755943966,1.0
bank_marketing,hgb,lime,clean,real,0,4,1.0,1.0,0.8970588235294116,0.9836106189906169,1.0
bank_marketing,hgb,lime,clean,real,1,2,1.0,1.0,0.9264705882352942,0.9879604598382028,1.0
bank_marketing,hgb,lime,clean,real,1,3,1.0,1.0,0.9382352941176471,0.973446511606703,1.0
bank_marketing,hgb,lime,clean,real,1,4,1.0,1.0,0.9323529411764706,0.9923294290618944,1.0
bank_marketing,hgb,lime,clean,real,2,3,1.0,1.0,0.8558823529411764,0.9890044698445798,1.0
bank_marketing,hgb,lime,clean,real,2,4,1.0,1.0,0.8941176470588235,0.996381739161348,1.0
bank_marketing,hgb,lime,clean,real,3,4,1.0,1.0,0.9264705882352942,0.9821870666834931,1.0
bank_marketing,hgb,lime,clean,random,0,1,0.3333333333333333,0.6,0.3294117647058824,0.8216106526837538,1.0
bank_marketing,hgb,lime,clean,random,0,2,0.3333333333333333,0.2,0.2441176470588235,0.8345687287074471,1.0
bank_marketing,hgb,lime,clean,random,0,3,0.3333333333333333,0.2,0.29705882352941176,0.8515070702422333,1.0
bank_marketing,hgb,lime,clean,random,0,4,0.0,0.4,0.014705882352941175,0.767195990572829,1.0
bank_marketing,hgb,lime,clean,random,1,2,0.3333333333333333,0.2,0.14411764705882352,0.7931226385096337,1.0
bank_marketing,hgb,lime,clean,random,1,3,0.3333333333333333,0.4,0.2441176470588235,0.823163655072598,1.0
bank_marketing,hgb,lime,clean,random,1,4,0.0,0.2,0.03823529411764706,0.7100335950804065,1.0
bank_marketing,hgb,lime,clean,random,2,3,0.0,0.4,0.18529411764705883,0.8324905900969745,1.0
bank_marketing,hgb,lime,clean,random,2,4,0.0,0.2,-0.09117647058823529,0.7440231628395728,1.0
bank_marketing,hgb,lime,clean,random,3,4,0.3333333333333333,0.2,0.3029411764705882,0.8402020756837527,1.0
bank_marketing,hgb,lime,clean,permuted,0,1,0.0,0.2,0.14705882352941177,0.229685887557008,1.0
bank_marketing,hgb,lime,clean,permuted,0,2,0.6666666666666666,0.4,0.3382352941176471,0.7829890700202466,1.0
bank_marketing,hgb,lime,clean,permuted,0,3,0.0,0.4,0.1647058823529412,0.24766382484867608,1.0
bank_marketing,hgb,lime,clean,permuted,0,4,0.3333333333333333,0.4,-0.07352941176470588,0.3815212426220981,1.0
bank_marketing,hgb,lime,clean,permuted,1,2,0.3333333333333333,0.4,-0.12941176470588234,0.4040693781204226,1.0
bank_marketing,hgb,lime,clean,permuted,1,3,0.3333333333333333,0.4,0.3147058823529411,0.51450167772351,1.0
bank_marketing,hgb,lime,clean,permuted,1,4,0.0,0.2,0.023529411764705882,0.22001677377183065,1.0
bank_marketing,hgb,lime,clean,permuted,2,3,0.0,0.2,-0.3323529411764706,0.17059750205578783,1.0
bank_marketing,hgb,lime,clean,permuted,2,4,0.3333333333333333,0.2,0.0058823529411764705,0.35718821422724445,1.0
bank_marketing,hgb,lime,clean,permuted,3,4,0.0,0.2,-0.4588235294117647,0.22091583358021344,1.0
bank_marketing,hgb,lime,clean,constant,0,1,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,0,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,0,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,0,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,1,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,1,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,1,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,2,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,2,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,constant,3,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,clean,oracle,0,1,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,0,2,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,0,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,0,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,1,2,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,1,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,1,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,2,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,2,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,clean,oracle,3,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,hgb,lime,spur,real,0,1,1.0,0.8,0.9632352941176472,0.9769029847693922,1.0
bank_marketing,hgb,lime,spur,real,0,2,1.0,1.0,0.9681372549019608,0.9863309768430352,1.0
bank_marketing,hgb,lime,spur,real,0,3,1.0,1.0,0.9436274509803922,0.9870231760534787,1.0
bank_marketing,hgb,lime,spur,real,0,4,1.0,0.8,0.9142156862745098,0.9853918663194349,1.0
bank_marketing,hgb,lime,spur,real,1,2,1.0,0.8,0.9583333333333335,0.9948929065336393,1.0
bank_marketing,hgb,lime,spur,real,1,3,1.0,0.8,0.9264705882352943,0.983734623405562,1.0
bank_marketing,hgb,lime,spur,real,1,4,1.0,0.8,0.8823529411764707,0.9941499324081263,1.0
bank_marketing,hgb,lime,spur,real,2,3,1.0,1.0,0.9681372549019608,0.9890281200726052,1.0
bank_marketing,hgb,lime,spur,real,2,4,1.0,0.8,0.9068627450980394,0.9944596251313969,1.0
bank_marketing,hgb,lime,spur,real,3,4,1.0,0.8,0.9093137254901962,0.9850556255069889,1.0
bank_marketing,hgb,lime,spur,random,0,1,0.0,0.2,-0.36764705882352944,0.6417853830772081,1.0
bank_marketing,hgb,lime,spur,random,0,2,0.0,0.2,0.08823529411764706,0.7829164748847987,1.0
bank_marketing,hgb,lime,spur,random,0,3,0.0,0.2,0.04901960784313726,0.7846725969648457,1.0
bank_marketing,hgb,lime,spur,random,0,4,0.3333333333333333,0.4,0.22794117647058826,0.7934869580085951,1.0
bank_marketing,hgb,lime,spur,random,1,2,0.0,0.4,0.019607843137254905,0.6738168306835374,1.0
bank_marketing,hgb,lime,spur,random,1,3,0.3333333333333333,0.4,-0.14215686274509806,0.6793485774002381,1.0
bank_marketing,hgb,lime,spur,random,1,4,0.3333333333333333,0.2,0.09803921568627452,0.8115731094720918,1.0
bank_marketing,hgb,lime,spur,random,2,3,0.0,0.2,-0.20833333333333337,0.5979385139849757,1.0
bank_marketing,hgb,lime,spur,random,2,4,0.0,0.4,-0.11764705882352941,0.730885940812126,1.0
bank_marketing,hgb,lime,spur,random,3,4,0.0,0.0,-0.08578431372549021,0.7208187802355237,1.0
bank_marketing,hgb,lime,spur,permuted,0,1,0.0,0.0,-0.13725490196078433,0.3033894521300547,1.0
bank_marketing,hgb,lime,spur,permuted,0,2,0.0,0.4,0.10294117647058824,0.49654744573310916,1.0
bank_marketing,hgb,lime,spur,permuted,0,3,0.3333333333333333,0.4,0.06862745098039216,0.5756358129893342,1.0
bank_marketing,hgb,lime,spur,permuted,0,4,0.0,0.2,0.03676470588235294,0.4421526183606959,1.0
bank_marketing,hgb,lime,spur,permuted,1,2,0.0,0.0,-0.14705882352941177,0.33957578195955246,1.0
bank_marketing,hgb,lime,spur,permuted,1,3,0.3333333333333333,0.4,0.19607843137254904,0.502824571659256,1.0
bank_marketing,hgb,lime,spur,permuted,1,4,0.0,0.2,-0.2034313725490196,0.3258938229974062,1.0
bank_marketing,hgb,lime,spur,permuted,2,3,0.3333333333333333,0.4,0.3651960784313726,0.595915077931483,1.0
bank_marketing,hgb,lime,spur,permuted,2,4,0.0,0.0,0.11519607843137256,0.4013097213106593,1.0
bank_marketing,hgb,lime,spur,permuted,3,4,0.0,0.2,-0.06862745098039216,0.4070929446720215,1.0
bank_marketing,hgb,lime,spur,constant,0,1,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,0,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,0,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,0,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,1,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,1,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,1,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,2,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,2,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,constant,3,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,0,1,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,0,2,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,0,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,0,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,1,2,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,1,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,1,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,2,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,2,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,hgb,lime,spur,oracle,3,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,clean,real,0,1,1.0,1.0,0.8558823529411764,0.9903070718867141,1.0
bank_marketing,mlp,ig,clean,real,0,2,1.0,1.0,0.8147058823529412,0.9904268011085344,1.0
bank_marketing,mlp,ig,clean,real,0,3,1.0,1.0,0.9058823529411765,0.9961796284269279,1.0
bank_marketing,mlp,ig,clean,real,0,4,0.6666666666666666,1.0,0.8441176470588234,0.9816188908988602,1.0
bank_marketing,mlp,ig,clean,real,1,2,1.0,1.0,0.9029411764705882,0.9962735084766675,1.0
bank_marketing,mlp,ig,clean,real,1,3,1.0,1.0,0.9382352941176471,0.9972915354814658,1.0
bank_marketing,mlp,ig,clean,real,1,4,0.6666666666666666,1.0,0.8558823529411764,0.9887029438245684,1.0
bank_marketing,mlp,ig,clean,real,2,3,1.0,1.0,0.9147058823529413,0.9957676555733819,1.0
bank_marketing,mlp,ig,clean,real,2,4,0.6666666666666666,1.0,0.8029411764705883,0.9883920993617953,1.0
bank_marketing,mlp,ig,clean,real,3,4,0.6666666666666666,1.0,0.7999999999999999,0.9887974809266966,1.0
bank_marketing,mlp,ig,clean,random,0,1,0.6666666666666666,0.6,0.10882352941176471,0.7507314055576888,1.0
bank_marketing,mlp,ig,clean,random,0,2,0.0,0.4,0.05294117647058824,0.7511052132866739,1.0
bank_marketing,mlp,ig,clean,random,0,3,0.0,0.2,-0.11176470588235293,0.679975375312584,1.0
bank_marketing,mlp,ig,clean,random,0,4,0.0,0.2,-0.032352941176470584,0.7314963836630223,1.0
bank_marketing,mlp,ig,clean,random,1,2,0.0,0.4,-0.07058823529411765,0.7359059607849046,1.0
bank_marketing,mlp,ig,clean,random,1,3,0.0,0.2,-0.2676470588235294,0.6561845617498306,1.0
bank_marketing,mlp,ig,clean,random,1,4,0.0,0.2,-0.45294117647058824,0.6192496786656925,1.0
bank_marketing,mlp,ig,clean,random,2,3,0.0,0.2,0.3029411764705882,0.8356522993472663,1.0
bank_marketing,mlp,ig,clean,random,2,4,0.3333333333333333,0.4,0.1647058823529412,0.8238336119453047,1.0
bank_marketing,mlp,ig,clean,random,3,4,0.3333333333333333,0.2,0.15882352941176472,0.8153675184147384,1.0
bank_marketing,mlp,ig,clean,permuted,0,1,0.0,0.2,-0.10588235294117648,0.41967162378736467,1.0
bank_marketing,mlp,ig,clean,permuted,0,2,0.3333333333333333,0.4,0.18529411764705883,0.8173124444186006,1.0
bank_marketing,mlp,ig,clean,permuted,0,3,0.0,0.4,-0.23823529411764705,0.2971543510922929,1.0
bank_marketing,mlp,ig,clean,permuted,0,4,0.0,0.2,-0.11470588235294117,0.43086500564193037,1.0
bank_marketing,mlp,ig,clean,permuted,1,2,0.6666666666666666,0.4,0.03529411764705882,0.632331053222233,1.0
bank_marketing,mlp,ig,clean,permuted,1,3,0.3333333333333333,0.4,0.2588235294117647,0.5306619905591461,1.0
bank_marketing,mlp,ig,clean,permuted,1,4,0.0,0.0,-0.07058823529411765,0.3953291562293989,1.0
bank_marketing,mlp,ig,clean,permuted,2,3,0.0,0.0,-0.5794117647058823,0.32134021919011174,1.0
bank_marketing,mlp,ig,clean,permuted,2,4,0.0,0.2,0.4558823529411765,0.5616710992525622,1.0
bank_marketing,mlp,ig,clean,permuted,3,4,0.0,0.2,-0.5235294117647059,0.3699974891371582,1.0
bank_marketing,mlp,ig,clean,constant,0,1,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,0,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,0,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,0,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,1,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,1,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,1,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,2,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,2,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,constant,3,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,clean,oracle,0,1,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,0,2,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,0,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,0,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,1,2,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,1,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,1,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,2,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,2,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,clean,oracle,3,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,ig,spur,real,0,1,1.0,0.8,0.8651960784313727,0.9958318865554987,1.0
bank_marketing,mlp,ig,spur,real,0,2,1.0,0.8,0.8455882352941178,0.9969897262945941,1.0
bank_marketing,mlp,ig,spur,real,0,3,1.0,0.8,0.7107843137254903,0.9931358094317307,1.0
bank_marketing,mlp,ig,spur,real,0,4,1.0,0.8,0.7181372549019608,0.9851110157250641,1.0
bank_marketing,mlp,ig,spur,real,1,2,1.0,1.0,0.8161764705882354,0.994245868691265,1.0
bank_marketing,mlp,ig,spur,real,1,3,1.0,0.8,0.8897058823529412,0.9970297677230464,1.0
bank_marketing,mlp,ig,spur,real,1,4,1.0,0.8,0.8627450980392157,0.9827714783941117,1.0
bank_marketing,mlp,ig,spur,real,2,3,1.0,0.8,0.6715686274509804,0.9907951078675996,1.0
bank_marketing,mlp,ig,spur,real,2,4,1.0,0.8,0.8259803921568629,0.9856193791908374,1.0
bank_marketing,mlp,ig,spur,real,3,4,1.0,1.0,0.8872549019607844,0.9837166723433834,1.0
bank_marketing,mlp,ig,spur,random,0,1,0.0,0.2,-0.3137254901960785,0.6711146441349006,1.0
bank_marketing,mlp,ig,spur,random,0,2,0.3333333333333333,0.4,-0.14460784313725492,0.7328797922066591,1.0
bank_marketing,mlp,ig,spur,random,0,3,0.3333333333333333,0.4,-0.014705882352941176,0.6758150830623724,1.0
bank_marketing,mlp,ig,spur,random,0,4,0.3333333333333333,0.6,0.4191176470588236,0.863782251242145,1.0
bank_marketing,mlp,ig,spur,random,1,2,0.6666666666666666,0.6,0.4558823529411765,0.843286644095646,1.0
bank_marketing,mlp,ig,spur,random,1,3,0.0,0.6,0.14705882352941177,0.7392392286197921,1.0
bank_marketing,mlp,ig,spur,random,1,4,0.0,0.2,-0.34558823529411764,0.6488271447580469,1.0
bank_marketing,mlp,ig,spur,random,2,3,0.3333333333333333,0.4,0.22058823529411767,0.7703685508847314,1.0
bank_marketing,mlp,ig,spur,random,2,4,0.0,0.4,-0.31617647058823534,0.6738455690403717,1.0
bank_marketing,mlp,ig,spur,random,3,4,0.0,0.4,0.03431372549019608,0.671973376451201,1.0
bank_marketing,mlp,ig,spur,permuted,0,1,0.3333333333333333,0.4,0.21568627450980393,0.5129864051119964,1.0
bank_marketing,mlp,ig,spur,permuted,0,2,0.0,0.4,0.18627450980392157,0.2809135606629511,1.0
bank_marketing,mlp,ig,spur,permuted,0,3,0.3333333333333333,0.4,-0.15441176470588236,0.23173815629055855,1.0
bank_marketing,mlp,ig,spur,permuted,0,4,0.3333333333333333,0.4,-0.012254901960784315,0.31717284721655253,1.0
bank_marketing,mlp,ig,spur,permuted,1,2,0.0,0.2,0.24019607843137256,0.24445724889363799,1.0
bank_marketing,mlp,ig,spur,permuted,1,3,0.3333333333333333,0.4,0.24019607843137256,0.336394705831141,1.0
bank_marketing,mlp,ig,spur,permuted,1,4,0.0,0.2,-0.3774509803921569,0.166754424771942,1.0
bank_marketing,mlp,ig,spur,permuted,2,3,0.0,0.4,0.10049019607843139,0.28224496622985396,1.0
bank_marketing,mlp,ig,spur,permuted,2,4,0.0,0.4,-0.27941176470588236,0.19986924600988887,1.0
bank_marketing,mlp,ig,spur,permuted,3,4,0.0,0.2,-0.6102941176470589,0.1411833629540413,1.0
bank_marketing,mlp,ig,spur,constant,0,1,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,0,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,0,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,0,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,1,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,1,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,1,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,2,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,2,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,constant,3,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,0,1,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,0,2,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,0,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,0,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,1,2,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,1,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,1,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,2,3,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,2,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,ig,spur,oracle,3,4,1.0,1.0,1.0,1.0,1.0
bank_marketing,mlp,lime,clean,real,0,1,1.0,1.0,0.9411764705882352,0.9945851210576621,1.0
bank_marketing,mlp,lime,clean,real,0,2,0.6666666666666666,1.0,0.9,0.9668573303044085,1.0
bank_marketing,mlp,lime,clean,real,0,3,1.0,1.0,0.9352941176470588,0.9676677302252757,1.0
bank_marketing,mlp,lime,clean,real,0,4,1.0,1.0,0.9088235294117648,0.9669894977196538,1.0
bank_marketing,mlp,lime,clean,real,1,2,0.6666666666666666,1.0,0.8705882352941177,0.9584836195287438,1.0
bank_marketing,mlp,lime,clean,real,1,3,1.0,1.0,0.9558823529411766,0.9748967146224521,1.0
bank_marketing,mlp,lime,clean,real,1,4,1.0,1.0,0.9558823529411766,0.9732100981098943,1.0
bank_marketing,mlp,lime,clean,real,2,3,0.6666666666666666,1.0,0.8588235294117647,0.8907189690239055,1.0
bank_marketing,mlp,lime,clean,real,2,4,0.6666666666666666,1.0,0.8470588235294119,0.8986189715240951,1.0
bank_marketing,mlp,lime,clean,real,3,4,1.0,1.0,0.9235294117647058,0.9910447494799963,1.0
bank_marketing,mlp,lime,clean,random,0,1,0.3333333333333333,0.6,0.2735294117647059,0.7633528180849741,1.0
bank_marketing,mlp,lime,clean,random,0,2,0.3333333333333333,0.4,-0.2647058823529412,0.6013335562116867,1.0
bank_marketing,mlp,lime,clean,random,0,3,0.3333333333333333,0.2,-0.19705882352941176,0.641632468844597,1.0
bank_marketing,mlp,lime,clean,random,0,4,0.0,0.4,-0.36470588235294116,0.5276340499811395,1.0
bank_marketing,mlp,lime,clean,random,1,2,0.6666666666666666,0.6,0.3,0.7954091114459158,1.0
bank_marketing,mlp,lime,clean,random,1,3,0.0,0.0,-0.09999999999999999,0.7598309192734656,1.0
bank_marketing,mlp,lime,clean,random,1,4,0.0,0.6,-0.21176470588235297,0.7049277027020922,1.0
bank_marketing,mlp,lime,clean,random,2,3,0.0,0.0,-0.30882352941176466,0.6649213710188078,1.0
bank_marketing,mlp,lime,clean,random,2,4,0.0,0.6,0.4323529411764706,0.890819506677887,1.0
bank_marketing,mlp,lime,clean,random,3,4,0.0,0.0,0.014705882352941175,0.7316364164783619,1.0
bank_marketing,mlp,lime,clean,permuted,0,1,0.3333333333333333,0.2,-0.14411764705882352,0.5086279440963665,1.0
bank_marketing,mlp,lime,clean,permuted,0,2,0.0,0.2,-0.11470588235294117,0.4449832300937526,1.0
bank_marketing,mlp,lime,clean,permuted,0,3,0.0,0.0,-0.34411764705882353,0.3149803716052898,1.0
bank_marketing,mlp,lime,clean,permuted,0,4,0.3333333333333333,0.2,0.33529411764705885,0.5294210839012199,1.0
bank_marketing,mlp,lime,clean,permuted,1,2,0.3333333333333333,0.4,0.12352941176470587,0.6300425818117972,1.0
bank_marketing,mlp,lime,clean,permuted,1,3,0.3333333333333333,0.4,-0.21470588235294116,0.5924068858043661,1.0
bank_marketing,mlp,lime,clean,permuted,1,4,0.3333333333333333,0.4,0.1264705882352941,0.6595896900212509,1.0
bank_marketing,mlp,lime,clean,permuted,2,3,0.3333333333333333,0.2,-0.03823529411764706,0.5409202396096545,1.0
bank_marketing,mlp,lime,clean,permuted,2,4,0.6666666666666666,0.4,0.21470588235294116,0.6505927979903472,1.0
bank_marketing,mlp,lime,clean,permuted,3,4,0.3333333333333333,0.6,0.19999999999999998,0.6604199852174747,1.0
bank_marketing,mlp,lime,clean,constant,0,1,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,0,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,0,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,0,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,1,2,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,1,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,1,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,2,3,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,2,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,constant,3,4,1.0,1.0,0.0,1.0,1.0
bank_marketing,mlp,lime,clean,oracle,0,1,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,0,2,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,0,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,0,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,1,2,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,1,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,1,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,2,3,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,2,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,clean,oracle,3,4,1.0,1.0,1.0,0.9999999999999998,1.0
bank_marketing,mlp,lime,spur,real,0,1,1.0,0.8,0.9460784313725492,0.9865065319589743,1.0
bank_marketing,mlp,lime,spur,real,0,2,1.0,1.0,0.9583333333333335,0.9804822882760644,1.0
bank_marketing,mlp,lime,spur,real,0,3,1.0,0.8,0.9068627450980394,0.9899258248531202,1.0
bank_marketing,mlp,lime,spur,real,0,4,1.0,0.8,0.9191176470588237,0.9909327624985869,1.0
