dataset,model,method,seed,variant,truth_type,source,ap,precision_at_1,precision_at_3,precision_at_5,recall_at_5,recall_at_10,target_rank,target_top1,target_top3,target_top5,target_salience_share
ccdefault,hgb,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5113823879295348
ccdefault,hgb,lime,4,spur,spurious_feature,random,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.011872829437329898
ccdefault,hgb,lime,4,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5113823879295349
ccdefault,hgb,lime,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,hgb,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,ig,0,clean,descriptive_top5,real,0.5885281385281385,0.0,0.6666666666666666,0.6,0.6,0.8,,,,,
ccdefault,mlp,ig,0,clean,descriptive_top5,random,0.1519581143494187,0.0,0.0,0.0,0.0,0.0,,,,,
ccdefault,mlp,ig,0,clean,descriptive_top5,permuted,0.7033333333333334,1.0,0.6666666666666666,0.6,0.6,0.8,,,,,
ccdefault,mlp,ig,0,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,1,clean,descriptive_top5,real,0.5214285714285714,0.0,0.6666666666666666,0.6,0.6,0.6,,,,,
ccdefault,mlp,ig,1,clean,descriptive_top5,random,0.31098655730234676,0.0,0.3333333333333333,0.4,0.4,0.4,,,,,
ccdefault,mlp,ig,1,clean,descriptive_top5,permuted,0.27064997804128244,0.0,0.0,0.2,0.2,0.6,,,,,
ccdefault,mlp,ig,1,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,2,clean,descriptive_top5,real,0.6277777777777778,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
ccdefault,mlp,ig,2,clean,descriptive_top5,random,0.3526315789473684,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
ccdefault,mlp,ig,2,clean,descriptive_top5,permuted,0.21258145363408523,0.0,0.0,0.2,0.2,0.4,,,,,
ccdefault,mlp,ig,2,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,3,clean,descriptive_top5,real,0.6861904761904761,0.0,0.6666666666666666,0.8,0.8,1.0,,,,,
ccdefault,mlp,ig,3,clean,descriptive_top5,random,0.18479520479520478,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,mlp,ig,3,clean,descriptive_top5,permuted,0.2854256854256854,0.0,0.0,0.2,0.2,0.6,,,,,
ccdefault,mlp,ig,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,4,clean,descriptive_top5,real,0.6861904761904761,0.0,0.6666666666666666,0.8,0.8,1.0,,,,,
ccdefault,mlp,ig,4,clean,descriptive_top5,random,0.21130631516820775,0.0,0.0,0.2,0.2,0.2,,,,,
ccdefault,mlp,ig,4,clean,descriptive_top5,permuted,0.30666666666666664,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,mlp,ig,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,ig,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5170086772590023
ccdefault,mlp,ig,0,spur,spurious_feature,random,0.05,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.018698896805758806
ccdefault,mlp,ig,0,spur,spurious_feature,permuted,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.007007668802433707
ccdefault,mlp,ig,0,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,ig,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,ig,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5175495578440494
ccdefault,mlp,ig,1,spur,spurious_feature,random,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.03488038565564983
ccdefault,mlp,ig,1,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.02372131531328832
ccdefault,mlp,ig,1,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,ig,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,ig,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.544252314982359
ccdefault,mlp,ig,2,spur,spurious_feature,random,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.030863400896628687
ccdefault,mlp,ig,2,spur,spurious_feature,permuted,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.010575764654446084
ccdefault,mlp,ig,2,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,ig,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,ig,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4789150103177204
ccdefault,mlp,ig,3,spur,spurious_feature,random,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.009244598480696638
ccdefault,mlp,ig,3,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.034071261746613
ccdefault,mlp,ig,3,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,ig,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,ig,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5190154299580629
ccdefault,mlp,ig,4,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.07999621517735962
ccdefault,mlp,ig,4,spur,spurious_feature,permuted,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.018113526446624253
ccdefault,mlp,ig,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,ig,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,lime,0,clean,descriptive_top5,real,0.2873015873015873,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,mlp,lime,0,clean,descriptive_top5,random,0.18831168831168832,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,mlp,lime,0,clean,descriptive_top5,permuted,0.5396687370600415,1.0,0.6666666666666666,0.4,0.4,0.4,,,,,
ccdefault,mlp,lime,0,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,1,clean,descriptive_top5,real,0.3202777777777778,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,mlp,lime,1,clean,descriptive_top5,random,0.3692640692640693,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
ccdefault,mlp,lime,1,clean,descriptive_top5,permuted,0.2575598086124402,0.0,0.0,0.4,0.4,0.4,,,,,
ccdefault,mlp,lime,1,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,2,clean,descriptive_top5,real,0.3559523809523809,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,mlp,lime,2,clean,descriptive_top5,random,0.3345454545454546,0.0,0.3333333333333333,0.4,0.4,0.4,,,,,
ccdefault,mlp,lime,2,clean,descriptive_top5,permuted,0.5168831168831169,1.0,0.6666666666666666,0.4,0.4,0.6,,,,,
ccdefault,mlp,lime,2,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,3,clean,descriptive_top5,real,0.3721212121212121,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
ccdefault,mlp,lime,3,clean,descriptive_top5,random,0.24476190476190474,0.0,0.0,0.2,0.2,0.4,,,,,
ccdefault,mlp,lime,3,clean,descriptive_top5,permuted,0.30877192982456136,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,mlp,lime,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,4,clean,descriptive_top5,real,0.3133942272561199,0.0,0.3333333333333333,0.4,0.4,0.4,,,,,
ccdefault,mlp,lime,4,clean,descriptive_top5,random,0.20603237342367775,0.0,0.0,0.2,0.2,0.2,,,,,
ccdefault,mlp,lime,4,clean,descriptive_top5,permuted,0.207287784679089,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,mlp,lime,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4880879472609025
ccdefault,mlp,lime,0,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.07085009146281301
ccdefault,mlp,lime,0,spur,spurious_feature,permuted,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.026173591233552018
ccdefault,mlp,lime,0,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.49874457985104287
ccdefault,mlp,lime,1,spur,spurious_feature,random,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.001577108355964538
ccdefault,mlp,lime,1,spur,spurious_feature,permuted,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.020401505527702996
ccdefault,mlp,lime,1,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4945672117853012
ccdefault,mlp,lime,2,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.06332657728551187
ccdefault,mlp,lime,2,spur,spurious_feature,permuted,0.1,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.022070197394425957
ccdefault,mlp,lime,2,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4983109325494402
ccdefault,mlp,lime,3,spur,spurious_feature,random,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.01261712290571384
ccdefault,mlp,lime,3,spur,spurious_feature,permuted,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.017369330366002904
ccdefault,mlp,lime,3,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.489496670641745
ccdefault,mlp,lime,4,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.073552985106032
ccdefault,mlp,lime,4,spur,spurious_feature,permuted,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.01931407416734166
ccdefault,mlp,lime,4,spur,spurious_feature,constant,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.041666666666666664
ccdefault,mlp,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccdefault,mlp,kshap,0,clean,descriptive_top5,real,0.29518716577540105,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,mlp,kshap,0,clean,descriptive_top5,random,0.3966666666666666,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
ccdefault,mlp,kshap,0,clean,descriptive_top5,permuted,0.16157349896480333,0.0,0.0,0.0,0.0,0.2,,,,,
ccdefault,mlp,kshap,0,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,1,clean,descriptive_top5,real,0.3275124875124875,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,mlp,kshap,1,clean,descriptive_top5,random,0.2945893719806763,0.0,0.3333333333333333,0.4,0.4,0.4,,,,,
ccdefault,mlp,kshap,1,clean,descriptive_top5,permuted,0.2587301587301587,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
ccdefault,mlp,kshap,1,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,2,clean,descriptive_top5,real,0.34095238095238095,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
ccdefault,mlp,kshap,2,clean,descriptive_top5,random,0.5272243107769423,1.0,0.6666666666666666,0.4,0.4,0.4,,,,,
ccdefault,mlp,kshap,2,clean,descriptive_top5,permuted,0.213036963036963,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,mlp,kshap,2,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,3,clean,descriptive_top5,real,0.3788095238095238,0.0,0.3333333333333333,0.2,0.2,0.8,,,,,
ccdefault,mlp,kshap,3,clean,descriptive_top5,random,0.16193064182194616,0.0,0.0,0.0,0.0,0.0,,,,,
ccdefault,mlp,kshap,3,clean,descriptive_top5,permuted,0.31403381642512085,0.0,0.0,0.2,0.2,0.8,,,,,
ccdefault,mlp,kshap,3,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,4,clean,descriptive_top5,real,0.3063270063270064,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
ccdefault,mlp,kshap,4,clean,descriptive_top5,random,0.23888888888888887,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,mlp,kshap,4,clean,descriptive_top5,permuted,0.21556341834979606,0.0,0.0,0.0,0.0,0.4,,,,,
ccdefault,mlp,kshap,4,clean,descriptive_top5,constant,0.21739130434782608,1.0,1.0,1.0,1.0,1.0,,,,,
ccdefault,mlp,kshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,0,clean,descriptive_top5,real,0.7892857142857144,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,0,clean,descriptive_top5,random,0.5059523809523809,0.0,0.3333333333333333,0.4,0.4,1.0,,,,,
electricity,logreg,linshap,0,clean,descriptive_top5,permuted,0.6226190476190476,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,0,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,1,clean,descriptive_top5,real,0.7892857142857144,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,1,clean,descriptive_top5,random,0.7892857142857144,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,1,clean,descriptive_top5,permuted,0.5628571428571427,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,1,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,2,clean,descriptive_top5,real,0.7892857142857144,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,2,clean,descriptive_top5,random,0.7783333333333333,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,2,clean,descriptive_top5,permuted,0.6392857142857143,1.0,0.3333333333333333,0.4,0.4,1.0,,,,,
electricity,logreg,linshap,2,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,3,clean,descriptive_top5,real,0.7892857142857144,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,3,clean,descriptive_top5,random,0.6595238095238095,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,3,clean,descriptive_top5,permuted,0.71,0.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,logreg,linshap,3,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,4,clean,descriptive_top5,real,0.7892857142857144,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,4,clean,descriptive_top5,random,0.7592857142857143,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,4,clean,descriptive_top5,permuted,0.6592857142857143,1.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,logreg,linshap,4,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,linshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,0,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.1380711469919701
electricity,logreg,linshap,0,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.015519553540590337
electricity,logreg,linshap,0,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,linshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,linshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,1,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.1611251708819854
electricity,logreg,linshap,1,spur,spurious_feature,permuted,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.04466846118048356
electricity,logreg,linshap,1,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,linshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,linshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,2,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.13425858657810347
electricity,logreg,linshap,2,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.016147711850891984
electricity,logreg,linshap,2,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,linshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,linshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,3,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.1182631832945727
electricity,logreg,linshap,3,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,3,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,linshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,linshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,4,spur,spurious_feature,random,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1829703227784327
electricity,logreg,linshap,4,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6164990210541657
electricity,logreg,linshap,4,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,linshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,lime,0,clean,descriptive_top5,real,0.7683333333333333,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,logreg,lime,0,clean,descriptive_top5,random,0.9266666666666666,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,logreg,lime,0,clean,descriptive_top5,permuted,0.5926190476190476,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,lime,0,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,1,clean,descriptive_top5,real,0.7861904761904762,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,logreg,lime,1,clean,descriptive_top5,random,0.46928571428571425,0.0,0.0,0.4,0.4,1.0,,,,,
electricity,logreg,lime,1,clean,descriptive_top5,permuted,0.8261904761904763,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,lime,1,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,2,clean,descriptive_top5,real,0.7683333333333333,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,logreg,lime,2,clean,descriptive_top5,random,0.7416666666666667,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,lime,2,clean,descriptive_top5,permuted,0.6926190476190477,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,logreg,lime,2,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,3,clean,descriptive_top5,real,0.7683333333333333,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,logreg,lime,3,clean,descriptive_top5,random,0.5783333333333334,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
